# #JD, mag, error
-2.137847238173708320e+01,9.994610742784515445e-01,1.998922148556903089e-03
-2.137152793724089861e+01,1.001478338496617493e+00,2.002956676993235090e-03
-2.136458349274471402e+01,1.000973092303333978e+00,2.001946184606668167e-03
-2.135763904824852943e+01,9.982595677134424861e-01,1.996519135426884969e-03
-2.135069460375234485e+01,9.991022873361489198e-01,1.998204574672297982e-03
-2.134375015925616026e+01,1.000247559846661360e+00,2.000495119693322665e-03
-2.133680571475997567e+01,1.000748516484401884e+00,2.001497032968803987e-03
-2.132986127026379108e+01,1.002027784445375991e+00,2.004055568890752027e-03
-2.132291682576760650e+01,9.990990636805007208e-01,1.998198127361001594e-03
-2.131597238127142191e+01,9.985230987840664207e-01,1.997046197568133011e-03
-2.130902793677523732e+01,1.002569397587264932e+00,2.005138795174530014e-03
-2.130208349227905273e+01,9.989915209962846321e-01,1.997983041992569195e-03
-2.129513904778286815e+01,9.994809485818729744e-01,1.998961897163746126e-03
-2.128819460328668356e+01,9.992951023907502561e-01,1.998590204781500526e-03
-2.128125015879049897e+01,9.956375396989377569e-01,1.991275079397875677e-03
-2.127430571429431438e+01,9.996980185722045276e-01,1.999396037144409149e-03
-2.126736126979812980e+01,1.000582705654137428e+00,2.001165411308274827e-03
-2.126041682530194521e+01,9.933296349932972946e-01,1.986659269986594707e-03
-2.125347238080576062e+01,9.982073380470035673e-01,1.996414676094007343e-03
-2.124652793630957603e+01,1.000214654621096821e+00,2.000429309242193667e-03
-2.123958349181339145e+01,9.991994810473910915e-01,1.998398962094782069e-03
-2.123263904731720686e+01,1.001893423744383282e+00,2.003786847488766686e-03
-2.122569460282102227e+01,9.989233639543998455e-01,1.997846727908799812e-03
-2.121875015832483768e+01,9.998164227852227581e-01,1.999632845570445579e-03
-2.121180571382865310e+01,1.002511466471829538e+00,2.005022932943658926e-03
-2.120486126933246851e+01,9.974013451816496900e-01,1.992982673969479965e-03
-2.119791682483628392e+01,9.943873298710218522e-01,1.977077771893172038e-03
-2.119097238034009933e+01,9.887283185083040049e-01,1.954637584580655105e-03
-2.118402793584391475e+01,9.863021813608594535e-01,1.945585637376878816e-03
-2.117708349134773016e+01,9.878779026424168164e-01,1.946569365113553964e-03
-2.117013904685154557e+01,9.821038850930989828e-01,1.933801156215317774e-03
-2.116319460235536098e+01,9.853766846588299932e-01,1.939311942068491995e-03
-2.115625015785917640e+01,9.855351553639138951e-01,1.939037284149065831e-03
-2.114930571336299181e+01,9.827668155998415811e-01,1.933295375245920296e-03
-2.114236126886680722e+01,9.840302211286129364e-01,1.935750257927477957e-03
-2.113541682437062263e+01,9.811124767822551052e-01,1.930242051683618955e-03
-2.112847237987443805e+01,9.832683302468400166e-01,1.934997144329085724e-03
-2.112152793537825346e+01,9.819507956355386646e-01,1.933246169927560097e-03
-2.111458349088206887e+01,9.869937244592787984e-01,1.944448463753828621e-03
-2.110763904638588428e+01,9.869404968532122790e-01,1.946256577431688560e-03
-2.110069460188969970e+01,9.858689243461820073e-01,1.947363809855293419e-03
-2.109375015739351511e+01,9.943594318501792761e-01,1.974230415019523951e-03
-2.108680571289733052e+01,9.995873371250665329e-01,1.995533083918012585e-03
-2.107986126840114594e+01,1.003193050419461052e+00,2.006386100838922042e-03
-2.107291682390496135e+01,1.001988534071006187e+00,2.003977068142012534e-03
-2.106597237940877676e+01,1.002154109235118273e+00,2.004308218470236477e-03
-2.105902793491259217e+01,1.001044394396449766e+00,2.002088788792899445e-03
-2.105208349041640759e+01,1.000242582399200275e+00,2.000485164798400384e-03
-2.104513904592022300e+01,9.999974898130220557e-01,1.999994979626044077e-03
-2.103819460142403841e+01,9.971819909474165522e-01,1.994363981894833101e-03
-2.103125015692785382e+01,9.990040501420888175e-01,1.998008100284177566e-03
-2.102430571243166924e+01,9.988754791740008798e-01,1.997750958348001610e-03
-2.101736126793548465e+01,9.981863104371828666e-01,1.996372620874365972e-03
-2.101041682343930006e+01,9.992168297650767528e-01,1.998433659530153561e-03
-2.100347237894311547e+01,9.971701072950186484e-01,1.994340214590037408e-03
-2.099652793444693089e+01,9.984151032101539203e-01,1.996830206420307716e-03
-2.098958348995074630e+01,1.003009643098897952e+00,2.006019286197795876e-03
-2.098263904545456171e+01,1.005247795866732075e+00,2.010495591733464042e-03
-2.097569460095837712e+01,1.000954966660070777e+00,2.001909933320141725e-03
-2.096875015646219254e+01,9.998407997388931712e-01,1.999681599477786537e-03
-2.096180571196600795e+01,9.992147317717069432e-01,1.998429463543414074e-03
-2.095486126746982336e+01,1.000674480342176320e+00,2.001348960684352831e-03
-2.094791682297363877e+01,1.000047218776941804e+00,2.000094437553883754e-03
-2.094097237847745419e+01,9.981960634653926911e-01,1.996392126930785372e-03
-2.093402793398126960e+01,9.972223063950634847e-01,1.994444612790126966e-03
-2.092708348948508501e+01,1.000310947584469812e+00,2.000621895168939578e-03
-2.092013904498890042e+01,1.003153577900135707e+00,2.006307155800271264e-03
-2.091319460049271584e+01,9.999705265688274558e-01,1.999941053137654738e-03
-2.090625015599653125e+01,9.956960586698644367e-01,1.991392117339728894e-03
-2.089930571150034666e+01,9.978365728245325306e-01,1.995673145649065183e-03
-2.089236126700416207e+01,1.003219342244180634e+00,2.006438684488361102e-03
-2.088541682250797749e+01,1.002578591668456420e+00,2.005157183336912959e-03
-2.087847237801179290e+01,9.975008811939614084e-01,1.995001762387922910e-03
-2.087152793351560831e+01,1.001918774158149450e+00,2.003837548316299115e-03
-2.086458348901942372e+01,1.000407604172070197e+00,2.000815208344140523e-03
-2.085763904452323914e+01,9.981694348022001062e-01,1.996338869604400053e-03
-2.085069460002705455e+01,1.000619849504849723e+00,2.001239699009699658e-03
-2.084375015553086996e+01,9.991122226576525378e-01,1.998224445315305298e-03
-2.083680571103468537e+01,9.969856471234737061e-01,1.993971294246947319e-03
-2.082986126653850079e+01,9.979887847196512451e-01,1.995977569439302476e-03
-2.082291682204231620e+01,1.003603538474878043e+00,2.007207076949756031e-03
-2.081597237754613161e+01,9.998980005975047769e-01,1.999796001195009668e-03
-2.080902793304994702e+01,1.000302404103176945e+00,2.000604808206353849e-03
-2.080208348855376244e+01,1.002060640943707170e+00,2.004121281887414219e-03
-2.079513904405757785e+01,1.001507337127072628e+00,2.003014674254145148e-03
-2.078819459956139326e+01,9.979801837038417833e-01,1.995960367407683452e-03
-2.078125015506520867e+01,9.997805179069866321e-01,1.999561035813973275e-03
-2.077430571056902409e+01,9.981968490512120873e-01,1.996393698102424345e-03
-2.076736126607283950e+01,9.976116873433925614e-01,1.995223374686785033e-03
-2.076041682157665491e+01,9.995235644162353550e-01,1.999047128832470623e-03
-2.075347237708047032e+01,1.001760580522952138e+00,2.003521161045904338e-03
-2.074652793258428574e+01,9.978241477511733404e-01,1.995648295502346591e-03
-2.073958348808810115e+01,9.977173599409872029e-01,1.995434719881974267e-03
-2.073263904359191656e+01,1.001714960448681024e+00,2.003429920897361986e-03
-2.072569459909573197e+01,1.004167280874728618e+00,2.008334561749457355e-03
-2.071875015459954739e+01,1.002435440751576090e+00,2.004870881503152333e-03
-2.071180571010336280e+01,1.000006987675101433e+00,2.000013975350203085e-03
-2.070486126560717821e+01,1.003059796182772745e+00,2.006119592365545722e-03
-2.069791682111099362e+01,1.000943637117745366e+00,2.001887274235490590e-03
-2.069097237661480904e+01,1.001257076815909031e+00,2.002514153631818148e-03
-2.068402793211862445e+01,9.993721500886563192e-01,1.998744300177312475e-03
-2.067708348762243986e+01,1.001114303419061269e+00,2.002228606838122715e-03
-2.067013904312625527e+01,9.990342538874396050e-01,1.998068507774879415e-03
-2.066319459863007069e+01,1.000492678596728968e+00,2.000985357193457801e-03
-2.065625015413388610e+01,9.992326905660119385e-01,1.998465381132023995e-03
-2.064930570963770151e+01,1.000985763535911177e+00,2.001971527071822344e-03
-2.064236126514151692e+01,9.989992757852487193e-01,1.997998551570497570e-03
-2.063541682064533234e+01,1.001196516815879400e+00,2.002393033631758718e-03
-2.062847237614914775e+01,9.995515326973758441e-01,1.999103065394751584e-03
-2.062152793165296316e+01,1.002762218148137707e+00,2.005524436296275432e-03
-2.061458348715677857e+01,1.000966812486362434e+00,2.001933624972725059e-03
-2.060763904266059399e+01,9.987722938793710536e-01,1.997544587758742253e-03
-2.060069459816440940e+01,9.979784041613405376e-01,1.995956808322681044e-03
-2.059375015366822481e+01,1.000831349971993856e+00,2.001662699943987725e-03
-2.058680570917204022e+01,9.962688097027964096e-01,1.992537619405592743e-03
-2.057986126467585564e+01,9.958110968304502153e-01,1.991622193660900434e-03
-2.057291682017967105e+01,9.997855923117647814e-01,1.999571184623529473e-03
-2.056597237568348646e+01,9.969758229089942247e-01,1.993951645817988380e-03
-2.055902793118730187e+01,1.000152344385281555e+00,2.000304688770563211e-03
-2.055208348669111729e+01,9.997423506401938997e-01,1.999484701280387650e-03
-2.054513904219493270e+01,9.978465197253124641e-01,1.995693039450624831e-03
-2.053819459769874811e+01,1.000050901675032078e+00,2.000101803350064211e-03
-2.053125015320256352e+01,1.001617666853275690e+00,2.003235333706551453e-03
-2.052430570870637894e+01,1.001040154580516761e+00,2.002080309161033411e-03
-2.051736126421019435e+01,9.979013685439279691e-01,1.995802737087856108e-03
-2.051041681971400976e+01,1.000829933856588694e+00,2.001659867713177603e-03
-2.050347237521782517e+01,1.004777589242929148e+00,2.009555178485858146e-03
-2.049652793072164059e+01,9.989776499350752070e-01,1.997955299870150456e-03
-2.048958348622545600e+01,1.000872761938356170e+00,2.001745523876712497e-03
-2.048263904172927141e+01,1.003709911367660634e+00,2.007419822735321147e-03
-2.047569459723308682e+01,1.005165469655587396e+00,2.010330939311174691e-03
-2.046875015273690224e+01,9.953432198403300291e-01,1.990686439680660128e-03
-2.046180570824071765e+01,1.000334821891449177e+00,2.000669643782898577e-03
-2.045486126374453306e+01,1.000320913499029851e+00,2.000641826998059928e-03
-2.044791681924834847e+01,1.001767641065297365e+00,2.003535282130594793e-03
-2.044097237475216389e+01,9.991773827841020639e-01,1.998354765568204246e-03
-2.043402793025597930e+01,1.003878119665007285e+00,2.007756239330014437e-03
-2.042708348575979471e+01,1.001263280213401385e+00,2.002526560426802753e-03
-2.042013904126361012e+01,1.000029890833497026e+00,2.000059781666993931e-03
-2.041319459676742554e+01,1.004949872416682100e+00,2.009899744833364144e-03
-2.040625015227124095e+01,9.993767309450538594e-01,1.998753461890107573e-03
-2.039930570777505636e+01,9.949257208720073686e-01,1.989851441744014578e-03
-2.039236126327887177e+01,9.982285193703739345e-01,1.996457038740748115e-03
-2.038541681878268719e+01,1.001507854897306427e+00,2.003015709794612759e-03
-2.037847237428650260e+01,1.001389340000691908e+00,2.002778680001383958e-03
-2.037152792979031801e+01,1.003052095810348154e+00,2.006104191620696180e-03
-2.036458348529413342e+01,1.000241422966706706e+00,2.000482845933413637e-03
-2.035763904079794884e+01,9.983539636867707623e-01,1.996707927373541584e-03
-2.035069459630176425e+01,9.998406652705603692e-01,1.999681330541120631e-03
-2.034375015180557966e+01,9.984745523706599624e-01,1.996949104741319817e-03
-2.033680570730939507e+01,9.975904960519350606e-01,1.995180992103870021e-03
-2.032986126281321049e+01,1.002743793762641111e+00,2.005487587525282139e-03
-2.032291681831702590e+01,1.002011205308353636e+00,2.004022410616707137e-03
-2.031597237382084131e+01,1.001304938520131804e+00,2.002609877040263577e-03
-2.030902792932465672e+01,1.001064341284251036e+00,2.002128682568502308e-03
-2.030208348482847214e+01,9.965906306176192109e-01,1.993181261235238422e-03
-2.029513904033228755e+01,1.003577313987008557e+00,2.007154627974017114e-03
-2.028819459583610296e+01,9.957876442636861558e-01,1.991575288527372336e-03
-2.028125015133991838e+01,9.984685318606638660e-01,1.996937063721327971e-03
-2.027430570684373379e+01,1.003111491788888143e+00,2.006222983577776297e-03
-2.026736126234754920e+01,1.000102686058450319e+00,2.000205372116900786e-03
-2.026041681785136461e+01,9.978529794983287404e-01,1.995705958996657654e-03
-2.025347237335518003e+01,9.990887317834095116e-01,1.998177463566818898e-03
-2.024652792885899544e+01,9.986680834483060432e-01,1.997336166896612145e-03
-2.023958348436281085e+01,1.004784927265256256e+00,2.009569854530512435e-03
-2.023263903986662626e+01,9.996669636864310426e-01,1.999333927372861936e-03
-2.022569459537044168e+01,1.000536451018978701e+00,2.001072902037957357e-03
-2.021875015087425709e+01,9.987852601398407026e-01,1.997570520279681478e-03
-2.021180570637807250e+01,1.000686248603610329e+00,2.001372497207220668e-03
-2.020486126188188791e+01,9.973046618471371749e-01,1.994609323694274561e-03
-2.019791681738570333e+01,1.000376715947481454e+00,2.000753431894963016e-03
-2.019097237288951874e+01,9.992695681858746459e-01,1.998539136371749528e-03
-2.018402792839333415e+01,9.977137800332227524e-01,1.995427560066445616e-03
-2.017708348389714956e+01,9.982553052666184312e-01,1.996510610533236765e-03
-2.017013903940096498e+01,9.990023602505991862e-01,1.998004720501198473e-03
-2.016319459490478039e+01,9.981911608370248601e-01,1.996382321674049914e-03
-2.015625015040859580e+01,1.002615939574382331e+00,2.005231879148764752e-03
-2.014930570591241121e+01,9.987969674525607466e-01,1.997593934905121400e-03
-2.014236126141622663e+01,1.001875935361781211e+00,2.003751870723562492e-03
-2.013541681692004204e+01,1.001923295016017290e+00,2.003846590032034615e-03
-2.012847237242385745e+01,9.999924630773399103e-01,1.999984926154679647e-03
-2.012152792792767286e+01,9.993985095236159744e-01,1.998797019047232181e-03
-2.011458348343148828e+01,9.990513767100204223e-01,1.998102753420041063e-03
-2.010763903893530369e+01,1.003336580566273284e+00,2.006673161132546592e-03
-2.010069459443911910e+01,9.991654701323664511e-01,1.998330940264732812e-03
-2.009375014994293451e+01,9.997069713254720380e-01,1.999413942650944079e-03
-2.008680570544674993e+01,1.001777382390071081e+00,2.003554764780142265e-03
-2.007986126095056534e+01,9.996925156919241884e-01,1.999385031383848436e-03
-2.007291681645438075e+01,9.999985419039011392e-01,1.999997083807802164e-03
-2.006597237195819616e+01,1.002278882586341346e+00,2.004557765172682721e-03
-2.005902792746201158e+01,1.002403377845803467e+00,2.004806755691606983e-03
-2.005208348296582699e+01,9.992423567243227112e-01,1.998484713448645672e-03
-2.004513903846964240e+01,9.982052373484849861e-01,1.996410474696970212e-03
-2.003819459397345781e+01,1.001467450456708930e+00,2.002934900913417703e-03
-2.003125014947727323e+01,9.969446824187097045e-01,1.993889364837419381e-03
-2.002430570498108864e+01,9.984043489341397626e-01,1.996808697868279747e-03
-2.001736126048490405e+01,1.001815926403118784e+00,2.003631852806237595e-03
-2.001041681598871946e+01,1.000701247129667903e+00,2.001402494259335932e-03
-2.000347237149253488e+01,9.980270297251903067e-01,1.996054059450380527e-03
-1.999652792699635029e+01,1.000643278248598333e+00,2.001286556497196539e-03
-1.998958348250016570e+01,1.000304822120183124e+00,2.000609644240366330e-03
-1.998263903800398111e+01,9.999869078394156841e-01,1.999973815678831278e-03
-1.997569459350779653e+01,1.004632437167054304e+00,2.009264874334108775e-03
-1.996875014901161194e+01,9.999833723363823479e-01,1.999966744672764581e-03
-1.996180570451542735e+01,1.001109192812278170e+00,2.002218385624556212e-03
-1.995486126001924276e+01,9.993375020739819758e-01,1.998675004147964195e-03
-1.994791681552305818e+01,9.965234514277266920e-01,1.993046902855453214e-03
-1.994097237102687359e+01,9.981418109422085516e-01,1.996283621884416964e-03
-1.993402792653068900e+01,9.986032827607578266e-01,1.997206565521515535e-03
-1.992708348203450441e+01,1.002693113708304384e+00,2.005386227416608609e-03
-1.992013903753831983e+01,9.993355153330039098e-01,1.998671030666007969e-03
-1.991319459304213524e+01,1.001623740549370201e+00,2.003247481098740373e-03
-1.990625014854595065e+01,9.986608986450240533e-01,1.997321797290048037e-03
-1.989930570404976606e+01,9.994351029005770215e-01,1.998870205801154144e-03
-1.989236125955358148e+01,9.976240283951641752e-01,1.995248056790328330e-03
-1.988541681505739689e+01,9.961339501978698774e-01,1.992267900395739994e-03
